transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet
TXN000569,CLI0020,2022-04-08 09:36:00,-212.97,EUR,1.0,-212.97,Retrait DAB,Livret A,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,28951.84,
TXN001912,CLI0103,2024-12-17 13:00:00,-2480.2,EUR,1.0,-2480.2,Virement,Credit Immobilier,Paris-Centre,Debit,Complete,683.0,Standard,36526.04,
TXN000563,CLI0126,2022-11-17 16:03:00,-1204.59,EUR,1.0,-1204.59,Interets,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,514.0,Risque,17702.91,
TXN001436,CLI0144,2024-12-10 08:18:00,-2261.51,EUR,1.0,-2261.51,Depot especes,Credit Consommation,Paris-Centre,Debit,Complete,361.0,Risque,27771.08,
TXN001708,CLI0144,2024-10-06 21:50:00,-2533.35,USD,1.08,-2345.69,Depot especes,Assurance Vie, Paris-Centre ,Debit,Complete,361.0,Risque,12987.71,
TXN001931,CLI0040,2024-05-19 03:20:00,1443.75,EUR,1.0,1443.75,Interets,PEA,Nice-Massena,Credit,Complete,,Risque,45728.26,
TXN001803,CLI0139,2022-03-26 10:30:00,166.46,GBP,0.86,193.56,Retrait DAB,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,674.0,Standard,36870.98,
TXN000333,CLI0083,2024-12-03 20:53:00,856.81,USD,1.08,793.34,Prelevement,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,18988.07,
TXN001690,CLI0096,2024-07-03 05:07:00,-2567.67,EUR,1.0,-2567.67,Remboursement credit,Credit Auto,Lyon-Part-Dieu,Debit,Complete,710.0,,13881.58,
TXN001179,CLI0062,2024-03-09 07:23:00,-7357.15,MAD,10.85,-678.08,Virement international,Credit Immobilier,Toulouse-Capitole,Debit,Complete,640.0,Standard,12384.04,
TXN001655,CLI0034,2022-08-05 14:34:00,801.57,EUR,1.0,801.57,Remboursement credit,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,457.0,Risque,28676.84,
TXN001090,CLI0047,2024-11-09 15:31:00,-531.24,EUR,1.0,-531.24,Interets,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,397.0,Risque,4818.94,
TXN001015,CLI0001,2022-04-17 04:32:00,-6496.43,EUR,1.0,-6496.43,Virement international,Credit Auto,Lille-Grand-Place,Debit,Complete,586.0,Standard,25068.72,
TXN001491,CLI0136,2024-12-08 15:35:00,227.42,USD,1.08,210.57,Prelevement,Credit Immobilier,Paris-Centre,Credit,Complete,590.0,Standard,435.65,
TXN000417,CLI0118,2024-12-20 09:21:00,1495.3,EUR,1.0,1495.3,Virement,Compte Courant,Lille-Grand-Place,Credit,Complete,641.0,Standard,17660.46,
TXN000839,CLI0146,2024-09-17 01:03:00,978.01,EUR,1.0,978.01,Virement,Compte Courant,Toulouse-Capitole,Credit,Rejete,583.0,STANDARD,37608.8,
TXN000145,CLI0127,2024-02-20 16:20:00,-2104.11,MAD,10.85,-193.93,Virement,Assurance Vie,,Debit,Complete,691.0,Standard,37745.36,
TXN001073,CLI0016,2022-03-23 11:25:00,-363.98,GBP,0.86,-423.23,Paiement CB,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,6290.44,
TXN000758,CLI0032,2024-09-06 20:53:00,-123.54,MAD,10.85,-11.39,Paiement CB,Compte Epargne, Paris-Centre ,Debit,Complete,621.0,Standard,40529.49,
TXN000919,CLI0081,2024-05-25 14:26:00,-7699.29,EUR,1.0,-7699.29,Virement international,Compte Courant,,Debit,Rejete,617.0,Standard,21103.84,
TXN000737,CLI0099,2022-06-14 16:58:00,-607.03,USD,1.08,-562.06,Remboursement credit,Compte Epargne,Nantes-Commerce,Debit,Complete,664.0,Standard,15180.76,
TXN000142,CLI0009,2022-04-10 07:47:00,-180.5,EUR,1.0,-180.5,Interets,Credit Consommation,Nice-Massena,Debit,Complete,591.0,Standard,38825.57,
TXN000968,CLI0136,2024-12-10 16:28:00,-984.97,EUR,1.0,-984.97,Virement,Assurance Vie,Paris-Centre,Debit,En attente,590.0,Standard,16501.36,
TXN001925,CLI0063,2022-10-18 02:20:00,-628.37,USD,1.08,-581.82,Virement international,Compte Epargne,Paris-Centre,Debit,En attente,426.0,Risque,41190.23,
TXN000821,CLI0007,2022-10-29 11:41:00,157.69,EUR,1.0,157.69,Retrait DAB,Compte Epargne,Nantes-Commerce,Credit,Complete,635.0,Standard,35771.07,
TXN000725,CLI0072,2022-03-23 16:50:00,7825.03,EUR,1.0,7825.03,Virement international,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,11527.6,
TXN001995,CLI0127,2023-01-10 01:56:00,100.98,EUR,1.0,100.98,Retrait DAB,Credit Auto,Nice-Massena,Credit,Complete,691.0,Standard,38597.63,
TXN001216,CLI0127,2022-05-06 14:11:00,-1547.37,EUR,1.0,-1547.37,Depot especes,Credit Consommation,Nice-Massena,Debit,Complete,691.0,Standard,43921.01,
TXN001787,CLI0099,2024-09-17 13:57:00,-378.55,EUR,1.0,-378.55,Retrait DAB,Livret A,Nantes-Commerce,Debit,En attente,,Standard,48177.41,
TXN001950,CLI0048,2024-04-26 18:50:00,-1671.3,CHF,0.97,-1722.99,Virement,Assurance Vie,Toulouse-Capitole,Debit,Complete,670.0,Standard,19936.28,
TXN000909,CLI0006,2023-03-28 21:09:00,-1103.72,MAD,10.85,-101.73,Depot especes,Compte Epargne,Toulouse-Capitole,Debit,Complete,620.0,Standard,37243.82,
TXN000043,CLI0138,2024-01-30 21:47:00,0.0,EUR,1.0,-2104.63,Depot especes,Credit Immobilier,Bordeaux-Meriadeck,Debit,En attente,749.0,Premium,32780.6,
TXN001125,CLI0013,2022-01-30 04:40:00,36.37,MAD,10.85,3.35,Retrait DAB,Credit Immobilier,Toulouse-Capitole,Credit,Complete,351.0,Risque,684.45,
TXN000268,CLI0137,2024-01-05 16:19:00,2543.99,CHF,0.97,2622.67,Interets,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,23591.97 EUR,
TXN000954,CLI0099,2024-02-23 12:28:00,-181.03,EUR,1.0,-181.03,Interets,Credit Immobilier,Nantes-Commerce,Debit,Complete,664.0,Standard,26671.35,
TXN000274,CLI0110,2024-09-04 12:00:00,-161.29,EUR,1.0,-161.29,Remboursement credit,PEA,Toulouse-Capitole,Debit,Rejete,629.0,Standard,44611.12,
TXN001841,CLI0103,2024-12-23 15:13:00,-1168.39,CHF,0.97,-1204.53,Prelevement,Credit Auto,Paris-Centre,Debit,Complete,683.0,STANDARD,34541.34,
TXN001689,CLI0138,2023-09-20 16:05:00,-2453.56,EUR,1.0,-2453.56,Virement,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,,Premium,16222.52,
TXN000488,CLI0046,2023-02-15 19:25:00,-576.4,EUR,1.0,-576.4,Interets,Credit Immobilier,,Debit,Complete,841.0,Premium,21619.55,
TXN000501,CLI0113,2022-03-25 04:06:00,399.71,CHF,0.97,412.07,Retrait DAB,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,879.95,
TXN000727,CLI0083,2022-01-13 02:55:00,1500.34,EUR,1.0,1500.34,Depot especes,Compte Courant,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,7162.45,
TXN000858,CLI0105,2022-01-08 14:53:00,431.49,EUR,1.0,431.49,Paiement CB,Livret A,Nice-Massena,Credit,Complete,,Standard,37310.81,
TXN001626,CLI0072,2024-09-21 16:41:00,2838.69,EUR,1.0,2838.69,Virement,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,13164.7,
TXN000944,CLI0010,2024-05-02 19:47:00,-4976.97,MAD,10.85,-458.71,Virement international,Credit Auto,Lyon-Part-Dieu,Debit,En attente,816.0,Premium,13598.37,
TXN001089,CLI0077,2023-05-25 10:17:00,-345.36,GBP,0.86,-401.58,Paiement CB,Credit Auto,Paris-Centre,Debit,Complete,322.0,Risque,37854.95,
TXN001992,CLI0100,2023-08-13 03:58:00,-6041.15,EUR,1.0,-6041.15,Virement international,Credit Auto,Lille-Grand-Place,Debit,Complete,656.0,Standard,44748.51,
TXN001785,CLI0042,2022-12-17 21:49:00,1715.44,GBP,0.86,1994.7,Remboursement credit,Compte Courant, Bordeaux-Meriadeck ,Credit,Complete,638.0,Standard,26745.7,
TXN001541,CLI0065,2022-09-04 17:00:00,1034.6,EUR,1.0,1034.6,Interets,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,,Standard,7913.57,
TXN000223,CLI0054,27/06/2023 03:05,514.97,EUR,1.0,514.97,Interets,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,347.0,Risque,42843.01,
TXN001194,CLI0139,2022-09-14 20:22:00,-119.89,MAD,10.85,-11.05,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,674.0,Standard,22670.36,
TXN000173,CLI0054,2022-05-22 13:43:00,"1522,94",USD,1.08,1410.13,Interets,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,347.0,Risque,7791.75,
TXN001127,CLI0068,2023-07-27 20:49:00,-1567.75,EUR,1.0,-1567.75,Interets,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,605.0,Standard,40368.73,
TXN001949,CLI0148,2022-12-26 03:53:00,"223,92",EUR,1.0,223.92,Retrait DAB,Credit Consommation,Lille-Grand-Place,Credit,Complete,713.0,Standard,40342.93,
TXN001342,CLI0019,18/10/2023 18:15,-364.95,USD,1.08,-337.92,Paiement CB,Livret A,Lille-Grand-Place,Debit,En attente,505.0,Risque,33446.64,
TXN000542,CLI0132,2023-01-11 03:38:00,-381.26,USD,1.08,-353.02,Retrait DAB,PEA,Bordeaux-Meriadeck,Debit,Complete,663.0,Standard,34279.86,
TXN000462,CLI0111,2023-12-02 17:44:00,746.66,EUR,1.0,746.66,Remboursement credit,Livret A,Paris-Centre,Credit,Complete,617.0,Standard,35624.25,
TXN001834,CLI0047,2023-03-06 16:32:00,-200000.0,EUR,1.0,-184.03,Retrait DAB,Livret A,Lyon-Part-Dieu,Debit,Complete,397.0,Risque,28948.3,
TXN001986,CLI0060,2022-06-22 18:14:00,774.55,EUR,1.0,774.55,Prelevement,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,842.0,Premium,14964.14,
TXN001340,CLI0131,2024-04-01 13:51:00,466.64,EUR,1.0,466.64,Paiement CB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,838.0,Premium,10606.31,
TXN000952,CLI0036,2023-03-08 03:23:00,367.96,EUR,1.0,367.96,Retrait DAB,Compte Courant,Marseille-Vieux-Port,Credit,Rejete,572.0,Risque,34947.26,
TXN000798,CLI0047,2022-11-01 07:07:00,-83.5,MAD,10.85,-7.7,Retrait DAB,Credit Consommation,Lyon-Part-Dieu,Debit,En attente,397.0,Risque,21372.52,
TXN001532,CLI0059,2023-07-31 16:41:00,-2838.2,EUR,1.0,-2838.2,Depot especes,PEA,Paris-Centre,Debit,Complete,594.0,Standard,43216.35,
TXN001081,CLI0058,2022-09-02 20:12:00,-1101.68,EUR,1.0,-1101.68,Depot especes,Compte Courant,Marseille-Vieux-Port,Debit,Complete,704.0,Standard,42302.72,
TXN001596,CLI0038,2023-04-15 10:54:00,-130.17,EUR,1.0,-130.17,Paiement CB,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,,Risque,43174.82,
TXN000492,CLI0092,2024-03-31 01:40:00,7976.72,USD,1.08,7385.85,Virement international,PEA,Nantes-Commerce,Credit,Complete,717.0,Standard,48050.18,
TXN000588,CLI0082,2022-10-01 08:11:00,2078.03,EUR,1.0,2078.03,Interets,Assurance Vie,Paris-Centre,Credit,Complete,,Premium,20783.37,
TXN000124,CLI0036,2023-05-06 07:03:00,-2026.01,EUR,1.0,-2026.01,Prelevement,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,572.0,,20723.74,
TXN001572,CLI0101,2024-05-14 19:42:00,1638.29,CHF,0.97,1688.96,Remboursement credit,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,655.0,Standard,29130.3,
TXN001648,CLI0004,2022-08-31 00:17:00,187.14,USD,1.08,173.28,Retrait DAB,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,,Standard,25373.47,
TXN000250,CLI0134,2024-08-30 18:56:00,-745.14,MAD,10.85,-68.68,Remboursement credit,Compte Epargne,Nice-Massena,Debit,En attente,600.0,Standard,35743.85,
TXN001859,CLI0062,2024-09-15 22:39:00,963.22,EUR,1.0,963.22,Prelevement,Credit Immobilier,Toulouse-Capitole,Credit,Complete,640.0,Standard,13924.69,
TXN001428,CLI0101,2023-12-10 04:56:00,-651.97,EUR,1.0,-651.97,Virement international,Livret A,Marseille-Vieux-Port,Debit,Complete,655.0,Standard,43555.0,
TXN001080,CLI0125,2024-09-14 05:30:00,-2696.54,GBP,0.86,-3135.51,Depot especes,Livret A,Lille-Grand-Place,Debit,Complete,810.0,Premium,15534.48,
TXN000107,CLI0016,2024-09-18 14:13:00,-1053.57,EUR,1.0,-1053.57,Depot especes,PEA,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,43052.79,
TXN001191,CLI0122,2024-03-03 14:58:00,2256.8,EUR,1.0,2256.8,Remboursement credit,Assurance Vie,Nantes-Commerce,Credit,Complete,824.0,Premium,49400.08,
TXN001985,CLI0088,2024-01-10 13:12:00,-596.08,MAD,10.85,-54.94,Virement,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,413.0,Risque,1036.28,
TXN001907,CLI0065,2023-06-10 18:50:00,1542.13,EUR,1.0,1542.13,Virement international,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,32176.62,
TXN000615,CLI0123,23/09/2024 09:39,2448.74,USD,1.08,2267.35,Interets,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,595.0,Standard,4472.99,
TXN001777,CLI0001,2022-12-30 18:59:00,1532.3,USD,1.08,1418.8,Virement,Credit Auto,Lille-Grand-Place,Credit,Complete,586.0,Standard,24074.03,
TXN000155,CLI0060,2022-01-19 06:32:00,-1395.23,USD,1.08,-1291.88,Prelevement,Credit Auto, Marseille-Vieux-Port ,Debit,Complete,842.0,Premium,885.02,
TXN001017,CLI0055,2023-07-23 22:09:00,2527.63,CHF,0.97,2605.8,Depot especes,Credit Auto,Bordeaux-Meriadeck,Credit,Complete,703.0,Standard,12601.9,
TXN000781,CLI0069,2024-01-29 22:49:00,784.88,CHF,0.97,809.15,Virement,Credit Auto,Marseille-Vieux-Port,Credit,Complete,647.0,Standard,49313.69,
TXN001075,CLI0054,2022-06-01 14:57:00,0.0,EUR,1.0,360.36,Paiement CB,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,347.0,Risque,34490.79,
TXN000638,CLI0130,2022-09-13 14:19:00,-200000.0,EUR,1.0,-4665.0,Virement international,PEA,Lyon-Part-Dieu,Debit,Rejete,586.0,Standard,40288.84,
TXN001043,CLI0007,2022-12-31 07:23:00,-193.89,CHF,0.97,-199.89,Retrait DAB,Compte Courant,Nantes-Commerce,Debit,Complete,635.0,Standard,37609.05,
TXN001211,CLI0109,2022-09-29 11:46:00,-821.68,USD,1.08,-760.81,Remboursement credit,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,,Standard,45676.53,
TXN000311,CLI0092,2023-10-13 16:14:00,-2873.11,USD,1.08,-2660.29,Prelevement,Credit Immobilier,Nantes-Commerce,Debit,Complete,717.0,Standard,26898.09,
TXN001013,CLI0056,2022-07-29 04:51:00,270.71,EUR,1.0,270.71,Paiement CB,Compte Epargne,Toulouse-Capitole,Credit,Complete,384.0,Risque,38621.74,
TXN001071,CLI0119,2023-11-10 05:15:00,1413.53,GBP,0.86,1643.64,Prelevement,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,793.0,Premium,34132.98,
TXN001737,CLI0030,2024-09-07 10:19:00,-2702.75,USD,1.08,-2502.55,Interets,Credit Consommation,,Debit,Complete,391.0,Risque,35516.79,
TXN000128,CLI0146,2023-11-18 09:29:00,-2967.84,CHF,0.97,-3059.63,Prelevement,Credit Auto,Toulouse-Capitole,Debit,En attente,583.0,Standard,6796.58,
TXN000979,CLI0031,2024-06-17 07:56:00,101.27,EUR,1.0,101.27,Paiement CB,Assurance Vie,Bordeaux-Meriadeck,Credit,Rejete,559.0,,37698.09,
TXN001424,CLI0083,2024-04-12 01:46:00,-56.88,EUR,1.0,-56.88,Retrait DAB,Credit Auto,Lyon-Part-Dieu,Debit,Complete,643.0,Standard,16439.31,
TXN001552,CLI0067,2022-06-21 07:23:00,2068.82,GBP,0.86,2405.6,Prelevement,Credit Auto,Paris-Centre,Credit,En attente,337.0,Risque,44882.6,
TXN001192,CLI0117,2022-11-10 14:34:00,-2644.36,CHF,0.97,-2726.14,Interets,Assurance Vie,Lille-Grand-Place,Debit,Complete,643.0,Standard,8800.22,
TXN001393,CLI0092,2022-12-03 00:47:00,337.66,EUR,1.0,337.66,Interets,Compte Courant,Nantes-Commerce,Credit,Complete,717.0,Standard,9707.98,
TXN001588,CLI0043,2023-05-30 07:47:00,-2291.18,EUR,1.0,-2291.18,Virement,Credit Consommation,,Debit,Complete,735.0,Premium,34852.07,
TXN001325,CLI0051,2023-07-19 12:14:00,-173.58,EUR,1.0,-173.58,Prelevement,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,834.0,,28507.81,
TXN000044,CLI0126,2023-07-27 01:44:00,-1143.06,CHF,0.97,-1178.41,Remboursement credit,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,514.0,Risque,5057.8,
TXN000457,CLI0051,2024-08-11 18:08:00,324.1,MAD,10.85,29.87,Prelevement,Credit Auto,Marseille-Vieux-Port,Credit,Complete,834.0,Premium,15588.55,
TXN001397,CLI0055,2022-08-11 13:14:00,-2114.08,EUR,1.0,-2114.08,Prelevement,PEA,Bordeaux-Meriadeck,Debit,En attente,703.0,Standard,7954.12,
TXN000788,CLI0139,2024-09-16 09:16:00,678.54,EUR,1.0,678.54,Prelevement,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,674.0,Standard,15310.51,
TXN001067,CLI0108,2022-03-01 19:14:00,458.79,EUR,1.0,458.79,Remboursement credit,Livret A,Paris-Centre,Credit,Complete,375.0,Risque,36634.18,
TXN001406,CLI0007,2023-10-03 12:43:00,389.71,MAD,10.85,35.92,Depot especes,Assurance Vie, Nantes-Commerce ,Credit,Complete,635.0,Standard,13114.12,
TXN000202,CLI0043,2023-03-13 20:47:00,-496.55,EUR,1.0,-496.55,Interets,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,735.0,Premium,4425.73,
TXN001581,CLI0095,2024-02-20 04:54:00,324.1,USD,1.08,300.09,Paiement CB,PEA,Nantes-Commerce,Credit,Complete,668.0,Standard,2804.2,
TXN001294,CLI0065,2024-03-16 00:04:00,607.34,MAD,10.85,55.98,Prelevement,Credit Auto,,Credit,Complete,660.0,Standard,49543.6,
TXN001804,CLI0068,2024-05-01 07:00:00,490.66,EUR,1.0,490.66,Prelevement,PEA,Lyon-Part-Dieu,Credit,En attente,605.0,Standard,2457.44,
TXN001014,CLI0071,2022-01-06 07:13:00,319.45,EUR,1.0,319.45,Interets,Credit Immobilier, Paris-Centre ,Credit,Complete,797.0,Premium,23825.65,
TXN001975,CLI0034,2024-10-24 17:15:00,-2139.18,MAD,10.85,-197.16,Depot especes,PEA,Bordeaux-Meriadeck,Debit,Complete,457.0,RISQUE,27031.06,
TXN001147,CLI0068,2023-10-22 23:25:00,2272.29,EUR,1.0,2272.29,Depot especes,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,,Standard,42846.65,
TXN001718,CLI0055,2024-10-14 11:51:00,-1641.93,EUR,1.0,-1641.93,Virement international,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,703.0,Standard,1006.19,
TXN000708,CLI0024,2024-07-23 11:44:00,424.47,EUR,1.0,424.47,Paiement CB,Compte Epargne,,Credit,Complete,592.0,Standard,40518.24,
TXN001235,CLI0050,2024-02-10 13:44:00,-412.92,EUR,1.0,-412.92,Paiement CB,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,666.0,STANDARD,14875.56,
TXN001035,CLI0042,2022-02-14 14:51:00,1869.01,EUR,1.0,1869.01,Interets,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,638.0,Standard,23731.25,
TXN001351,CLI0149,2022-01-09 16:14:00,39.46,EUR,1.0,39.46,Paiement CB,Credit Auto,Nice-Massena,Credit,Complete,575.0,Risque,212.3,
TXN000366,CLI0133,2023-09-07 08:35:00,-6896.32,USD,1.08,-6385.48,Virement international,Livret A, Lille-Grand-Place ,Debit,Complete,677.0,Standard,3095.82,
TXN000709,CLI0045,2024-06-03 14:24:00,-2736.96,EUR,1.0,-2736.96,Remboursement credit,Livret A,Bordeaux-Meriadeck,Debit,Complete,704.0,Standard,47289.8,
TXN001952,CLI0021,2024-07-01 01:56:00,-1060.18,CHF,0.97,-1092.97,Remboursement credit,Compte Courant,,Debit,Complete,697.0,Standard,9994.4,
TXN001638,CLI0013,2024-07-01 14:59:00,-2358.26,EUR,1.0,-2358.26,Virement international,PEA,Toulouse-Capitole,Debit,Complete,351.0,Risque,16844.62,
TXN001040,CLI0053,2023-05-17 04:43:00,1688.28,EUR,1.0,1688.28,Remboursement credit,Compte Courant,Paris-Centre,Credit,Complete,605.0,Standard,17301.12,
TXN000908,CLI0125,2022-01-28 11:19:00,360.88,EUR,1.0,360.88,Paiement CB,Credit Auto,Lille-Grand-Place,Credit,Complete,810.0,Premium,34320.63,
TXN000127,CLI0046,2024-03-24 15:11:00,2813.0,MAD,10.85,259.26,Virement,Assurance Vie,,Credit,Complete,,Premium,562.43,
TXN000850,CLI0024,2024-12-31 14:06:00,869.42,EUR,1.0,869.42,Virement international,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,592.0,Standard,10053.6,
TXN001653,CLI0074,2024-02-07 07:01:00,-21.33,EUR,1.0,-21.33,Paiement CB,Compte Epargne,Nantes-Commerce,Debit,Complete,633.0,Standard,42340.91,
TXN000575,CLI0050,2023-09-28 14:31:00,-1701.48,EUR,1.0,-1701.48,Virement,Compte Courant,Lyon-Part-Dieu,Debit,Complete,666.0,Standard,13708.33,
TXN001259,CLI0121,2024-01-31 23:35:00,-1645.26,EUR,1.0,-1645.26,Depot especes,PEA,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,29052.57,
TXN000946,CLI0051,2022-02-07 17:30:00,203.81,USD,1.08,188.71,Remboursement credit,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,834.0,Premium,21399.0,
TXN001750,CLI0006,16/04/2024 14:28,52.51,EUR,1.0,52.51,Retrait DAB,Compte Epargne, Toulouse-Capitole ,Credit,Complete,620.0,,18323.49,
TXN000483,CLI0062,2023-01-04 10:35:00,-25.08,EUR,1.0,-25.08,Retrait DAB,Livret A,Toulouse-Capitole,Debit,Complete,640.0,Standard,4975.17,
TXN000547,CLI0054,2024-05-20 22:48:00,-2362.89,MAD,10.85,-217.78,Depot especes,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,347.0,Risque,2221.6,
TXN001815,CLI0018,2022-10-21 20:29:00,-1509.23,EUR,1.0,-1509.23,Interets,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,328.0,Risque,27324.33,
TXN001321,CLI0132,2024-09-08 02:22:00,-1027.78,EUR,1.0,-1027.78,Interets,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,663.0,Standard,5155.01,
TXN000235,CLI0135,2023-02-17 04:21:00,2164.97,EUR,1.0,2164.97,Interets,PEA,Nantes-Commerce,Credit,Complete,593.0,Standard,7470.83,
TXN001270,CLI0138,2023-12-20 21:31:00,-2984.18,EUR,1.0,-2984.18,Prelevement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,749.0,Premium,4432.75,
TXN000132,CLI0067,2022-05-08 21:07:00,-3830.08,USD,1.08,-3546.37,Virement international,Assurance Vie,Paris-Centre,Debit,Complete,337.0,Risque,31971.7,
TXN001111,CLI0091,2024-06-19 03:53:00,-2846.64,EUR,1.0,-2846.64,Virement,Credit Consommation,Nantes-Commerce,Debit,Complete,442.0,Risque,22395.94,
TXN000225,CLI0116,2022-07-28 04:07:00,25.74,EUR,1.0,25.74,Retrait DAB,Credit Consommation,Nice-Massena,Credit,Complete,620.0,Standard,41201.3,
TXN000063,CLI0091,2022-03-28 13:01:00,-1406.28,EUR,1.0,-1406.28,Prelevement,PEA,Nantes-Commerce,Debit,Complete,442.0,RISQUE,28712.64,
TXN000102,CLI0019,2024-11-25 11:08:00,2639.98,EUR,1.0,2639.98,Interets,Credit Immobilier,Lille-Grand-Place,Credit,Complete,505.0,Risque,6538.74,
TXN001813,CLI0084,2023-04-20 17:14:00,-971.99,EUR,1.0,-971.99,Depot especes,Livret A,Marseille-Vieux-Port,Debit,Rejete,684.0,Standard,14444.75,
TXN000363,CLI0093,2023-06-23 07:17:03,246.25,EUR,1.0,246.25,Paiement CB,PEA,Marseille-Vieux-Port,Credit,Complete,786.0,Premium,21254.75,
TXN001504,CLI0047,2023-10-20 08:47:00,7791.71,EUR,1.0,7791.71,Virement international,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,397.0,Risque,19007.59,
TXN000301,CLI0064,2023-12-04 09:28:00,-406.3,EUR,1.0,-406.3,Paiement CB,Assurance Vie,Lille-Grand-Place,Debit,Complete,800.0,Premium,27435.52,
TXN000484,CLI0027,2023-08-04 08:12:03,150.42,EUR,1.0,150.42,Interets,Compte Courant,Lyon-Part-Dieu,Credit,En attente,305.0,Risque,32864.62,
TXN000261,CLI0142,2023-06-14 23:53:00,-5573.03,EUR,1.0,-5573.03,Virement international,Compte Epargne,Toulouse-Capitole,Debit,Complete,676.0,Standard,42705.68,
TXN001954,CLI0145,2024-06-06 07:58:00,-286.5,USD,1.08,-265.28,Paiement CB,Compte Courant,,Debit,Complete,674.0,Standard,37835.98,
TXN000899,CLI0136,31/08/2022 17:05,-1095.56,EUR,1.0,-1095.56,Interets,Compte Epargne,,Debit,Complete,590.0,Standard,25445.55,
TXN001892,CLI0101,11/12/2023 16:56,-256.58,EUR,1.0,-256.58,Depot especes,PEA,Marseille-Vieux-Port,Debit,En attente,655.0,Standard,23431.69,
TXN001729,CLI0070,2024-08-09 14:05:03,374.23,EUR,1.0,374.23,Remboursement credit,PEA,Nantes-Commerce,Credit,Complete,,Risque,34827.68,
TXN001140,CLI0127,2022-08-04 08:53:00,-2185.95,EUR,1.0,-2185.95,Remboursement credit,Assurance Vie, Nice-Massena ,Debit,Complete,691.0,Standard,16508.6,
TXN000288,CLI0041,2024-09-15 18:43:00,1342.58,EUR,1.0,1342.58,Prelevement,PEA,Bordeaux-Meriadeck,Credit,Complete,643.0,Standard,43142.53,
TXN000739,CLI0054,2022-01-14 05:52:00,-1500.58,USD,1.08,-1389.43,Remboursement credit,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,347.0,Risque,32760.61,
TXN001976,CLI0029,2022-01-16 09:49:00,-1651.06,USD,1.08,-1528.76,Depot especes,Compte Epargne,Paris-Centre,Debit,Complete,696.0,Standard,19171.97,
TXN001915,CLI0128,2024-08-13 20:35:00,1274.08,EUR,1.0,1274.08,Prelevement,Livret A, Marseille-Vieux-Port ,Credit,En attente,683.0,Standard,37907.75,
